id_venta,fecha,ciudad,canal,sku,producto,categoria_txt,unidades,precio_unitario,descuento,costo_unitario,metodo_pago,cliente_id,documento_cliente,id_factura,vendedor_id,estado
967,2025-08-08,Cartagena,TIENDA, SKU-486 ,Teclado,accesorios,3.0,854938,0.34,1009199,nequi,1031,51351647,51769,240,completada
968,2025-03-16,Barranquilla,Online, SKU-969 ,Mouse,audio,4.0,827400,35%,1327994,PSE,1072,84348831,59510,204,completada
969,2025-01-04,Cartagena,Online,SKU-932,Tablet,accesorios,1.0,409821,0.37,1934398,nequi,1026,38298929,56731,203,completada
970,2025-01-12, Bogota ,Online,SKU-987,Teclado,pantallas,5.0,2330830,0.04,440031,TC,1051,71888509,53044,243,completada
971,2025-05-14,Barranquilla,Online, SKU-702 ,Tablet,pantallas,3.0,$ 2.297.732,0.05,$ 1.532.810,tarjeta,1096,15343926,50375,247,completada
972,2025-04-28,CALI,Online, SKU-849 ,Mouse,audio,4.0,192903,0.22,1213609,TC,1062,22620315,56347,240,completada
973,2025-04-04, Bogota ,TIENDA,SKU-875,Mouse,accesorios,1.0,122951,36%,1083620,PSE,1073,40576969,53036,230,completada
974,2025-03-03, Bogota ,Online,SKU-790,Tablet,audio,5.0,$ 325.745,0.39,1162948,nequi,1062,76560469,58852,202,completada
975,2025-07-13,,TIENDA, SKU-593 ,Monitor,audio,4.0,1799892,2%,,PSE,1016,77505910,56218,202,completada
976,2025-01-12, Bogota ,Online,SKU-589,Headset,accesorios,5.0,2189330,14%,1340426,PSE,1048,71791056,59595,225,completada
977,2025-07-22,Barranquilla,Distribuidor,SKU-820,Teclado,audio,3.0,$ 2.333.535,0.09,1200622,tarjeta,1099,48928917,50740,249,completada
978,2025-01-26,Cartagena,Distribuidor,SKU-172,Teclado,pantallas,1.0,1228402,0.3,353608,PSE,1080,32788010,58495,216,completada
979,2025-06-22, Bogota ,Distribuidor, SKU-608 ,Monitor,computo,4.0,,0.26,560501,tarjeta,1081,20771408,51085,209,pendiente
980,2025-10-27,Barranquilla,Distribuidor,SKU-489,Monitor,computo,1.0,368943,0.05,1589814,nequi,1022,62015063,51210,201,completada
981,2025-05-13,medellin,TIENDA,SKU-718,Monitor,audio,3.0,533223,0.19,$ 1.317.619,nequi,1097,80572451,58420,223,completada
982,2025-11-22,Barranquilla,TIENDA,SKU-956,Laptop,accesorios,,1343921,0.27,1803949,tarjeta,1071,21459705,53119,210,cancelada
983,2025-04-28,Cartagena,Online,SKU-394,Laptop,accesorios,1.0,940243,31%,1860419,TC,1012,55649911,50267,223,completada
984,2025-11-20,Barranquilla,Distribuidor,SKU-468,Tablet,pantallas,2.0,$ 2.356.038,0.01,$ 1.978.611,nequi,1022,90782073,52774,234,cancelada
985,2025-10-02,CALI,TIENDA,SKU-895,Laptop,accesorios,1.0,$ 1.210.283,0.36,$ 1.019.735,TC,1056,10111597,54349,222,completada
986,2025-07-31,Cartagena,Online, SKU-964 ,Mouse,accesorios,5.0,$ 1.602.828,0.23,1388464,nequi,1061,47921658,54965,231,completada
987,2025-08-13,medellin,Online,SKU-793,Tablet,pantallas,,441001,0.9,$ 688.131,nequi,1053,86908851,58125,222,completada
988,2025-01-20,CALI,TIENDA, SKU-648 ,Teclado,audio,2.0,32336,0.9,1526602,credit card,1019,29171235,53459,233,completada
989,2025-04-23,,Distribuidor, SKU-748 ,Headset,computo,4.0,$ 883.907,8%,$ 836.485,PSE,1085,97722907,50989,240,completada
990,2025-05-20,Cartagena,Online,SKU-949,Mouse,pantallas,4.0,1489204,0.04,263966,PSE,1051,82087885,50937,218,cancelada
991,2025-02-16,medellin,Distribuidor,SKU-667,Teclado,audio,3.0,868182,0.29,460292,TC,1022,39356985,56654,201,completada
992,2025-01-01,CALI,Distribuidor,SKU-286,Teclado,pantallas,3.0,$ 1.945.656,0.06,,PSE,1034,22064163,56989,201,completada
993,2025-03-31,medellin,Distribuidor, SKU-952 ,Tablet,audio,2.0,448670,34%,1383343,TC,1066,31962053,58631,214,completada
994,2025-05-22,Barranquilla,Online,SKU-869,Monitor,pantallas,3.0,869104,0.29,1093290,nequi,1033,47682173,57342,220,completada
995,2025-11-16,medellin,Distribuidor,SKU-544,Monitor,audio,3.0,309372,0.34,704746,credit card,1032,25881023,56023,234,completada
996,2025-07-02, Bogota ,Online, SKU-669 ,Mouse,pantallas,3.0,$ 34.429,12%,1435003,credit card,1045,91498955,52358,204,completada
997,2025-10-20,CALI,Distribuidor,SKU-462,Monitor,audio,4.0,1152870,0.13,1334282,nequi,1080,66430140,53345,242,completada
998,2025-05-19,medellin,Online,SKU-222,Teclado,pantallas,2.0,1252663,0.27,332192,tarjeta,1044,90039901,56360,226,completada
999,2025-12-22,Barranquilla,Distribuidor,SKU-287,Monitor,computo,4.0,$ 894.506,1%,370439,tarjeta,1018,20259550,54816,223,completada
1000,2025-11-29,Barranquilla,TIENDA,SKU-841,Laptop,computo,5.0,$ 863.810,28%,$ 27.026,PSE,1093,38058883,53743,206,cancelada
1001,2025-09-16,medellin,Distribuidor,SKU-779,Monitor,accesorios,4.0,$ 57.310,0.33,$ 121.147,TC,1086,34595230,57159,205,completada
1002,2025-06-10,Barranquilla,Distribuidor,SKU-519,Teclado,audio,5.0,$ 219.899,0.17,1619453,credit card,1014,60525850,50518,245,completada
1003,2025-06-27,Cartagena,Online,SKU-725,Tablet,pantallas,1.0,448472,0.31,1696063,PSE,1077,48070457,50268,232,completada
1004,2025-01-10,Cartagena,Online,SKU-351,Mouse,audio,1.0,$ 227.500,0.07,898706,nequi,1065,26016792,55444,248,completada
1005,2025-09-18,Cartagena,Distribuidor,SKU-718,Headset,computo,5.0,$ 119.862,13%,$ 303.988,credit card,1038,96424389,55475,216,completada
1006,2025-05-18, Bogota ,TIENDA,SKU-648,Monitor,audio,5.0,$ 1.040.498,0.39,367559,TC,1017,28392836,54185,245,pendiente
1007,2025-06-21,,TIENDA,SKU-434,Teclado,pantallas,4.0,$ 2.418.185,0.39,1272150,TC,1069,43231474,55161,241,completada
1008,2025-01-13, Bogota ,Online,SKU-191,Headset,audio,5.0,1382148,0.21,1277916,tarjeta,1058,99733978,59580,229,completada
1009,2025-06-17,,TIENDA,SKU-629,Headset,pantallas,2.0,2489798,0.37,69708,PSE,1031,16252551,59886,207,completada
1010,2025-05-10, Bogota ,Distribuidor,SKU-965,Laptop,computo,1.0,$ 387.968,0.21,472141,nequi,1020,33489800,59581,239,completada
1011,2025-03-25,Barranquilla,Online,SKU-162,Headset,computo,1.0,$ 811.841,0.12,$ 1.658.689,credit card,1039,90298766,53865,245,completada
1012,2025-11-17,Barranquilla,Distribuidor,SKU-761,Tablet,computo,5.0,$ 1.111.014,0.11,1639438,TC,1091,59464803,58011,206,pendiente
1013,2025-11-15,CALI,Online,SKU-611,Teclado,accesorios,,261482,0.37,$ 1.411.268,credit card,1026,21319032,52335,205,completada
1014,2025-04-11,Cartagena,Online,SKU-238,Teclado,computo,3.0,805372,0.07,427028,nequi,1001,77409631,53674,203,completada
1015,2025-11-25,Barranquilla,Online,SKU-797,Monitor,audio,5.0,2081439,23%,1295985,credit card,1096,31821255,54576,200,completada
1016,2025-09-30,CALI,Online,SKU-284,Monitor,accesorios,2.0,$ 732.222,22%,1774245,PSE,1079,97864302,50500,214,completada
1017,2025-09-22,Cartagena,TIENDA,SKU-304,Monitor,computo,3.0,1880966,0.3,,tarjeta,1038,22639602,59853,230,completada
1018,2025-02-07,Barranquilla,Distribuidor, SKU-871 ,Tablet,audio,5.0,$ 1.275.950,20%,1318027,credit card,1085,57918862,58083,224,cancelada
1019,2025-04-04,Barranquilla,Distribuidor,SKU-313,Headset,audio,2.0,1820266,11%,842013,tarjeta,1055,86645028,58294,246,completada
1020,2025-05-04, Bogota ,Distribuidor,SKU-355,Headset,audio,2.0,$ 357.766,7%,1310750,nequi,1012,40825554,55543,232,pendiente
1021,2025-11-01, Bogota ,Online,SKU-234,Laptop,pantallas,,$ 1.570.531,0.25,454844,tarjeta,1055,77626790,52746,234,completada
1022,2025-03-10,Cartagena,TIENDA,SKU-672,Tablet,accesorios,2.0,$ 101.948,0.29,1283276,credit card,1065,16807173,53276,204,completada
1023,2025-11-14,Barranquilla,Distribuidor,SKU-974,Monitor,audio,3.0,2371809,0.23,$ 302.249,credit card,1077,17647442,53085,204,completada
1024,2025-08-24,medellin,TIENDA,SKU-921,Mouse,pantallas,,1668655,0.3,1929838,TC,1055,58395576,55735,235,completada
1025,2025-11-30, Bogota ,Online,SKU-187,Laptop,computo,5.0,1635270,0.06,$ 529.539,credit card,1027,65400027,57796,216,pendiente
1026,2025-05-17,,Distribuidor, SKU-935 ,Mouse,audio,5.0,$ 1.109.100,35%,346301,tarjeta,1063,75594704,56613,213,completada
1027,2025-03-17,Barranquilla,TIENDA,SKU-306,Headset,pantallas,2.0,$ 2.271.556,0.23,$ 1.489.234,TC,1070,35621906,51327,228,completada
1028,2025-02-04,Barranquilla,Online,SKU-228,Laptop,audio,1.0,$ 2.227.312,0.05,1058840,credit card,1081,19816702,57772,207,cancelada
1029,2025-01-01,medellin,TIENDA,SKU-922,Laptop,accesorios,4.0,1215412,18%,1412955,credit card,1063,25474878,59871,233,completada
1030,2025-10-23,Cartagena,Distribuidor,SKU-102,Teclado,accesorios,1.0,$ 1.751.499,0.34,785802,nequi,1055,68139466,53746,239,cancelada
1031,2025-11-16,Barranquilla,Distribuidor,SKU-853,Headset,computo,2.0,500891,0.36,279491,TC,1040,57915342,55684,200,completada
1032,2025-03-01, Bogota ,Online,SKU-220,Headset,audio,2.0,1236018,0.11,,nequi,1099,76936329,52562,228,completada
1033,2025-11-16,medellin,Online,SKU-484,Tablet,pantallas,1.0,588933,28%,1897658,nequi,1040,80825578,54163,235,pendiente
1034,2025-12-15,Cartagena,Online,SKU-713,Laptop,computo,4.0,404903,0.04,163182,nequi,1099,18241730,53317,236,completada
1035,2025-11-24,medellin,TIENDA,SKU-137,Headset,audio,1.0,801608,0.9,208242,PSE,1003,94361277,52436,228,cancelada
1036,2025-09-24, Bogota ,TIENDA,SKU-440,Laptop,computo,5.0,1154077,0.22,$ 937.427,nequi,1056,95066114,55769,204,completada
1037,2025-12-27,Cartagena,TIENDA,SKU-744,Tablet,pantallas,3.0,1186026,0.28,722161,tarjeta,1029,66838296,58499,231,cancelada
1038,2025-08-17,medellin,Online,SKU-813,Tablet,computo,5.0,$ 1.788.407,32%,470987,credit card,1087,64494867,55918,223,completada
1039,2025-09-27,CALI,Distribuidor, SKU-959 ,Teclado,computo,3.0,1347676,0.14,$ 139.926,PSE,1083,93737948,51089,218,completada
1040,2025-11-12,,Distribuidor,SKU-120,Laptop,computo,2.0,951398,0.0,$ 96.147,nequi,1045,19271125,54555,211,cancelada
1041,2025-10-13, Bogota ,TIENDA,SKU-341,Headset,audio,4.0,2096664,0.19,1373855,credit card,1055,96990712,52394,200,completada
1042,2025-10-18, Bogota ,TIENDA,SKU-554,Headset,pantallas,1.0,1560710,0.01,1607063,TC,1030,25760206,56468,206,completada
1043,2025-08-01,CALI,Distribuidor,SKU-720,Laptop,accesorios,4.0,1609573,4%,1990146,TC,1087,82593044,54004,216,cancelada
1044,2025-06-14,CALI,Distribuidor,SKU-402,Laptop,audio,1.0,2497724,0.13,1951591,credit card,1006,86569846,50666,233,completada
1045,2025-05-01,Barranquilla,TIENDA,SKU-695,Laptop,accesorios,5.0,$ 2.286.898,0.17,1246784,tarjeta,1089,70840435,55718,242,pendiente
1046,2025-12-05,medellin,TIENDA,SKU-694,Monitor,accesorios,5.0,$ 1.587.043,0.11,,credit card,1076,35666076,55152,206,completada
1047,2025-03-19,Barranquilla,Distribuidor,SKU-902,Headset,audio,1.0,120025,0.23,1493367,credit card,1053,83143807,52234,216,completada
1048,2025-03-03,medellin,Online,SKU-168,Tablet,audio,4.0,1219728,0.02,$ 235.868,PSE,1007,76641454,56335,202,completada
1049,2025-05-12,,TIENDA,SKU-228,Headset,pantallas,1.0,$ 1.563.992,0.06,135787,TC,1054,97601302,51236,228,completada
1050,2025-03-30,CALI,Distribuidor,SKU-295,Monitor,pantallas,2.0,2301636,28%,$ 979.237,TC,1068,75639473,51623,221,completada
1051,2025-08-25,Barranquilla,Distribuidor,SKU-239,Laptop,computo,5.0,1979484,0.06,$ 129.427,nequi,1043,92765014,51374,237,completada
1052,2025-11-02,Cartagena,Distribuidor,SKU-543,Teclado,accesorios,2.0,210043,26%,163063,credit card,1012,56195678,57275,242,completada
1053,2025-03-30,Barranquilla,Distribuidor,SKU-382,Laptop,pantallas,5.0,$ 2.025.789,0.02,692913,credit card,1092,51228931,56359,228,completada
1054,2025-10-23,medellin,Online,SKU-411,Laptop,computo,5.0,787128,0.16,1284358,tarjeta,1019,12675059,50176,249,completada
1055,2025-11-24,Barranquilla,Distribuidor,SKU-845,Monitor,pantallas,3.0,$ 335.104,0.07,626781,TC,1077,49425136,59545,249,cancelada
1056,2025-10-22, Bogota ,TIENDA,SKU-634,Headset,audio,,2351774,0.04,1981714,tarjeta,1031,77528955,56704,241,completada
1057,2025-04-14,medellin,Online,SKU-764,Laptop,pantallas,2.0,454368,0.23,$ 503.633,PSE,1059,90371650,52928,204,completada
1058,2025-01-14,medellin,Distribuidor,SKU-376,Headset,accesorios,3.0,1940773,0.37,,nequi,1049,21687988,58817,229,cancelada
1059,2025-10-15,Cartagena,Online,SKU-160,Mouse,pantallas,4.0,$ 1.903.145,0.02,1189183,tarjeta,1026,27036417,57617,222,completada
1060,2025-06-28,CALI,TIENDA,SKU-418,Tablet,accesorios,,1187498,0.17,$ 786.122,TC,1024,11786936,57614,220,pendiente
1061,2025-05-05,medellin,Distribuidor,SKU-989,Headset,audio,1.0,536576,28%,$ 950.802,PSE,1051,90003269,53715,225,completada
1062,2025-12-19,CALI,TIENDA,SKU-151,Teclado,accesorios,3.0,1508204,0.19,$ 94.876,credit card,1067,92976390,54274,246,completada
1063,2025-01-23,Barranquilla,Distribuidor,SKU-955,Tablet,pantallas,2.0,$ 1.374.596,0.32,507108,PSE,1020,76496658,58586,220,completada
1064,2025-03-04, Bogota ,Distribuidor,SKU-252,Teclado,computo,4.0,1153009,0.07,182071,tarjeta,1017,98219307,59360,219,completada
1065,2025-05-23,Cartagena,Distribuidor,SKU-848,Laptop,audio,2.0,$ 2.190.856,0.38,$ 1.790.823,TC,1038,24812736,54971,222,completada
1066,2025-02-06,CALI,Distribuidor,SKU-410,Tablet,pantallas,5.0,551149,0.15,$ 1.909.656,tarjeta,1014,20542374,58389,203,cancelada
1067,2025-05-25,medellin,Distribuidor, SKU-913 ,Headset,audio,1.0,258366,14%,470884,credit card,1052,77312338,50968,220,completada
1068,2025-08-13,CALI,Online,SKU-643,Tablet,audio,3.0,344058,0.35,$ 1.526.166,credit card,1037,50636012,53155,220,completada
1069,2025-05-11,medellin,Distribuidor,SKU-666,Laptop,pantallas,5.0,$ 1.132.464,0.23,$ 1.524.301,TC,1047,60458393,54764,200,completada
1070,2025-04-14,CALI,Distribuidor, SKU-963 ,Monitor,pantallas,4.0,885718,21%,,nequi,1051,51083563,52504,214,completada
1071,2025-04-14,medellin,Online,SKU-488,Teclado,computo,5.0,$ 233.596,0.29,1560140,PSE,1087,85255701,57643,216,completada
1072,2025-02-08,Barranquilla,Online,SKU-647,Laptop,audio,5.0,$ 88.515,23%,352927,PSE,1071,11802572,59468,213,pendiente
1073,2025-07-17,medellin,Online,SKU-721,Monitor,audio,4.0,436740,0.07,,credit card,1027,43027291,56006,218,completada
1074,2025-05-14,medellin,Online,SKU-276,Tablet,pantallas,,2386361,27%,570943,tarjeta,1084,84429837,57962,249,completada
1075,2025-03-08, Bogota ,Online,SKU-461,Tablet,accesorios,3.0,1233013,0.05,,tarjeta,1015,73370581,57943,233,completada
1076,2025-06-28,medellin,Online, SKU-413 ,Laptop,pantallas,2.0,1913884,0.32,332399,nequi,1015,33443229,51269,205,cancelada
1077,2025-11-02, Bogota ,Distribuidor,SKU-906,Headset,audio,5.0,$ 961.208,0.4,87219,tarjeta,1034,29872255,51364,244,pendiente
1078,2025-01-15,Cartagena,Distribuidor,SKU-947,Tablet,pantallas,3.0,$ 208.929,15%,725349,PSE,1016,86871123,56716,248,completada
1079,2025-04-21, Bogota ,TIENDA,SKU-196,Headset,computo,2.0,$ 2.358.692,0.18,1861252,tarjeta,1072,37862763,50923,205,pendiente
1080,2025-06-06,,Distribuidor,SKU-980,Headset,accesorios,,2080035,2%,$ 1.682.458,nequi,1098,61232442,50470,204,completada
1081,2025-10-16, Bogota ,Distribuidor,SKU-312,Headset,pantallas,5.0,$ 1.684.005,0.01,1384315,PSE,1051,62264105,56597,206,pendiente
1082,2025-08-19,Cartagena,Online,SKU-928,Mouse,computo,3.0,$ 2.073.780,0.37,$ 709.911,tarjeta,1092,44961971,52954,232,completada
1083,2025-06-06,Barranquilla,Online,SKU-236,Monitor,audio,-1.0,2363628,5%,733590,PSE,1081,49623167,51148,212,completada
1084,2025-02-07,CALI,Distribuidor,SKU-105,Monitor,pantallas,4.0,1433110,0.18,381042,credit card,1011,87594430,53086,200,completada
1085,2025-04-07,CALI,TIENDA, SKU-208 ,Tablet,audio,2.0,1427576,0.33,$ 1.354.091,credit card,1082,31057640,59151,212,completada
1086,2025-10-16, Bogota ,Online,SKU-646,Tablet,computo,5.0,1921209,0.36,$ 1.526.150,credit card,1047,48775659,50629,242,completada
1087,2025-09-11, Bogota ,Distribuidor,SKU-138,Headset,audio,2.0,$ 42.995,21%,174950,tarjeta,1021,59029440,57407,226,completada
1088,2025-07-15,Cartagena,Distribuidor,SKU-761,Mouse,computo,3.0,898752,0.23,182229,nequi,1048,10313678,50774,206,completada
1089,2025-03-27,Cartagena,TIENDA,SKU-524,Headset,computo,1.0,1673005,0.27,1069490,PSE,1051,62120735,58551,202,pendiente
1090,2025-11-18,medellin,TIENDA,SKU-729,Mouse,computo,5.0,$ 2.069.079,0.38,,TC,1078,55476103,58709,224,completada
1091,2025-01-10,Cartagena,Online,SKU-360,Headset,pantallas,5.0,1732355,0.24,1352900,credit card,1000,85144032,51343,232,completada
1092,2025-01-05,medellin,TIENDA,SKU-525,Teclado,audio,2.0,$ 461.168,0.22,936192,credit card,1065,45997148,57398,239,completada
1093,2025-05-03,Barranquilla,Distribuidor,SKU-186,Teclado,audio,3.0,$ 709.197,0.01,1930227,TC,1063,44781535,57197,216,pendiente
1094,2025-11-26, Bogota ,Distribuidor, SKU-564 ,Laptop,accesorios,4.0,,0.03,,TC,1007,40680559,55016,244,pendiente
1095,2025-12-19,Barranquilla,TIENDA,SKU-175,Headset,accesorios,3.0,519471,0.23,1291137,tarjeta,1085,93552126,57797,213,completada
1096,2025-04-28,Cartagena,TIENDA,SKU-570,Tablet,accesorios,5.0,1900695,0.37,1990996,PSE,1024,17426041,52899,236,completada
1097,2025-10-21,Barranquilla,TIENDA,SKU-513,Monitor,accesorios,4.0,775027,0.35,$ 1.251.011,credit card,1065,21224905,50934,222,completada
1098,2025-06-08,Barranquilla,TIENDA,SKU-924,Laptop,audio,3.0,1105852,0.39,$ 634.501,nequi,1072,60865533,51986,223,completada
1099,2025-10-30,Barranquilla,Online,SKU-994,Tablet,computo,1.0,1627387,21%,435576,tarjeta,1072,34177315,54996,228,completada
1100,2025-08-16,Cartagena,TIENDA,SKU-825,Teclado,computo,2.0,$ 2.433.911,0.32,577093,tarjeta,1076,78900320,56542,237,cancelada
1101,2025-12-31,Barranquilla,Online,SKU-556,Headset,pantallas,3.0,$ 509.858,34%,,nequi,1069,20999719,55465,226,completada
1102,2025-08-04,medellin,Distribuidor, SKU-384 ,Laptop,computo,3.0,,26%,$ 1.190.175,nequi,1093,56350340,56311,237,completada
1103,2025-07-03,Cartagena,TIENDA,SKU-338,Headset,audio,1.0,$ 2.164.608,0.14,,nequi,1078,71850768,58568,239,completada
1104,2025-01-15,Barranquilla,Online,SKU-776,Teclado,audio,5.0,$ 2.124.385,0.19,1253669,TC,1050,31383518,59966,244,completada
1105,2025-06-06,Cartagena,TIENDA, SKU-698 ,Laptop,audio,2.0,$ 1.331.822,34%,$ 1.137.752,credit card,1052,16867526,51505,249,completada
1106,2025-05-16,CALI,Distribuidor,SKU-752,Teclado,pantallas,3.0,$ 916.977,0.12,109799,TC,1014,85159269,55363,222,completada
1107,2025-09-18,medellin,Distribuidor,SKU-771,Mouse,accesorios,4.0,648373,0.37,637673,credit card,1049,18237180,51010,230,completada
1108,2025-06-06,,Distribuidor,SKU-657,Teclado,computo,3.0,653389,0.9,$ 774.942,TC,1070,12598677,53477,235,cancelada
1109,2025-02-16,CALI,TIENDA,SKU-471,Headset,audio,2.0,1177260,0.3,,PSE,1074,84304782,57741,216,completada
1110,2025-11-20,CALI,TIENDA,SKU-594,Monitor,audio,,1395520,0.25,$ 939.914,credit card,1037,19247076,59422,236,completada
1111,2025-11-28,Cartagena,Online,SKU-723,Teclado,accesorios,1.0,$ 2.058.170,0.3,620750,tarjeta,1039,21424241,59369,202,pendiente
1112,2025-06-22,CALI,Distribuidor,SKU-144,Tablet,audio,3.0,1983853,17%,194340,credit card,1065,86780696,53857,235,completada
1113,2025-05-10,medellin,TIENDA, SKU-500 ,Monitor,computo,3.0,,37%,,credit card,1038,93157044,59864,204,completada
1114,2025-05-04,medellin,Distribuidor,SKU-346,Mouse,pantallas,4.0,$ 147.602,0.25,$ 1.094.735,credit card,1073,93993078,53839,245,completada
1115,2025-04-25, Bogota ,Distribuidor,SKU-715,Laptop,audio,1.0,1981328,0.12,57039,PSE,1016,49895909,54268,214,completada
1116,2025-08-31,medellin,Online,SKU-696,Laptop,computo,1.0,$ 1.370.093,26%,$ 772.262,TC,1006,34579521,52553,248,completada
1117,2025-10-19,CALI,Online,SKU-549,Monitor,audio,3.0,,11%,1111376,tarjeta,1038,14714714,54389,205,completada
1118,2025-10-09,medellin,Online,SKU-584,Laptop,accesorios,4.0,2395339,0.12,317905,TC,1067,99259632,50551,209,completada
1119,2025-10-26,Cartagena,Online,SKU-745,Teclado,audio,3.0,2349514,0.16,$ 633.914,TC,1034,85878175,55566,231,completada
1120,2025-10-10, Bogota ,Distribuidor,SKU-719,Monitor,audio,3.0,2314160,0.34,494319,nequi,1050,68524948,59231,222,completada
1121,2025-03-10,CALI,Online,SKU-117,Headset,pantallas,2.0,$ 301.383,0.2,1181944,PSE,1046,32964675,55758,247,cancelada
1122,2025-05-28, Bogota ,Online, SKU-705 ,Teclado,accesorios,2.0,$ 1.210.064,0.27,714023,nequi,1035,71418713,59076,216,completada
1123,2025-11-01,CALI,Online,SKU-761,Teclado,accesorios,,568694,0.16,1668767,PSE,1063,36694369,53051,245,pendiente
1124,2025-09-11,Cartagena,Online,SKU-857,Teclado,pantallas,-1.0,$ 1.581.023,0.11,972916,TC,1094,91506061,55322,219,completada
1125,2025-11-26, Bogota ,Distribuidor,SKU-388,Headset,audio,2.0,2023146,0.38,$ 1.182.574,TC,1088,69431438,52555,243,completada
1126,2025-12-26,Barranquilla,Online,SKU-513,Mouse,computo,5.0,$ 499.969,0.24,256324,PSE,1012,66987937,51089,240,completada
1127,2025-07-02,CALI,Distribuidor,SKU-820,Tablet,accesorios,1.0,2326249,37%,524662,TC,1017,18468899,50458,214,completada
1128,2025-05-14,Barranquilla,TIENDA,SKU-737,Laptop,accesorios,2.0,702346,0.08,443583,TC,1020,81131474,54721,243,completada
1129,2025-07-19, Bogota ,Distribuidor,SKU-334,Monitor,audio,-1.0,1024411,0.06,1577096,tarjeta,1064,37158173,56304,245,completada
1130,2025-01-23,Barranquilla,Distribuidor, SKU-515 ,Mouse,audio,4.0,821123,0.34,$ 1.986.893,nequi,1099,38623834,51920,221,completada
1131,2025-10-30,Barranquilla,Online,SKU-598,Monitor,accesorios,5.0,220919,0.27,$ 1.385.614,nequi,1007,83195404,57694,249,completada
1132,2025-12-12, Bogota ,TIENDA,SKU-733,Laptop,audio,2.0,$ 219.542,7%,$ 248.229,nequi,1047,28674894,55668,205,pendiente
1133,2025-10-29,Cartagena,TIENDA,SKU-749,Headset,computo,,,11%,852876,credit card,1084,38437165,56298,203,completada
1134,2025-12-29,Barranquilla,TIENDA,SKU-214,Teclado,accesorios,4.0,1839833,0.32,966773,tarjeta,1042,37365047,56629,222,completada
1135,2025-06-08,Barranquilla,TIENDA,SKU-773,Teclado,computo,4.0,1970500,18%,76748,nequi,1052,35276396,55146,243,completada
1136,2025-05-21,Cartagena,Distribuidor,SKU-812,Headset,computo,5.0,913061,0.27,1104766,nequi,1084,20624757,51003,244,pendiente
1137,2025-04-14,Barranquilla,TIENDA,SKU-333,Mouse,audio,1.0,1243045,0.13,1103894,tarjeta,1026,83141283,53083,218,cancelada
1138,2025-07-29,Barranquilla,Distribuidor,SKU-639,Mouse,computo,1.0,667601,15%,,TC,1018,16377844,52589,244,pendiente
1139,2025-04-21,Barranquilla,Distribuidor, SKU-110 ,Monitor,audio,3.0,1956983,0.4,$ 139.078,nequi,1022,93479810,54310,230,completada
1140,2025-04-14,medellin,Distribuidor,SKU-305,Headset,pantallas,2.0,1424568,0.1,,TC,1049,59357330,52241,243,completada
1141,2025-11-12,Cartagena,TIENDA,SKU-778,Mouse,audio,5.0,780956,0.2,817930,nequi,1050,65362459,55766,202,completada
1142,2025-06-20,Barranquilla,Online,SKU-346,Headset,computo,2.0,183543,0.34,565277,PSE,1042,91391638,57711,227,completada
1143,2025-12-22,Cartagena,Online,SKU-658,Laptop,pantallas,5.0,,10%,1559502,credit card,1098,14841712,54980,202,pendiente
1144,2025-11-20,CALI,TIENDA,SKU-857,Teclado,audio,5.0,519964,0.17,1744504,nequi,1050,75729516,50938,213,completada
1145,2025-05-13,CALI,Online,SKU-226,Teclado,computo,5.0,$ 2.171.365,0.25,$ 394.179,PSE,1068,67132904,54301,217,pendiente
1146,2025-10-20,Barranquilla,Online,SKU-246,Teclado,accesorios,2.0,819458,19%,868009,tarjeta,1040,77509963,53970,226,completada
1147,2025-11-24,Cartagena,Distribuidor,SKU-217,Headset,accesorios,4.0,2464480,0.18,382375,PSE,1071,47637372,53999,209,cancelada
1148,2025-05-07,Cartagena,Distribuidor,SKU-481,Headset,audio,2.0,25435,15%,1047203,tarjeta,1010,17910541,54650,248,completada
1149,2025-04-16,Cartagena,TIENDA,SKU-511,Monitor,audio,5.0,159565,0.23,$ 700.459,nequi,1079,95082925,56627,214,completada
1150,2025-04-02,medellin,TIENDA,SKU-763,Teclado,accesorios,3.0,940267,0.25,891332,tarjeta,1087,17708098,53408,218,completada
1151,2025-10-14,CALI,Online,SKU-683,Monitor,computo,1.0,,0.26,448855,PSE,1084,33102222,58962,208,completada
1152,2025-02-20,Cartagena,Distribuidor,SKU-462,Teclado,computo,5.0,$ 907.977,0.03,906111,credit card,1051,18665394,50248,203,completada
1153,2025-01-29,Cartagena,TIENDA,SKU-608,Monitor,computo,,,0.25,300626,TC,1022,97969751,58564,214,completada
1154,2025-10-23,medellin,TIENDA,SKU-236,Monitor,audio,4.0,1347654,0.38,1394932,TC,1048,64492659,55950,247,completada
1155,2025-10-24,medellin,TIENDA,SKU-274,Laptop,pantallas,5.0,,0.22,1512053,credit card,1037,69138055,52926,207,completada
1156,2025-08-02,Cartagena,TIENDA,SKU-388,Monitor,pantallas,3.0,2159934,0.29,1043825,TC,1046,57447108,57975,248,completada
1157,2025-09-24, Bogota ,TIENDA,SKU-580,Headset,pantallas,5.0,467628,22%,$ 495.533,nequi,1071,64095549,53857,200,completada
1158,2025-09-14,Cartagena,TIENDA,SKU-118,Monitor,pantallas,2.0,$ 1.129.137,0.34,831480,nequi,1006,98404542,54930,206,cancelada
1159,2025-10-29,Cartagena,Online,SKU-294,Teclado,pantallas,3.0,,0.37,935569,PSE,1065,50571791,57014,230,cancelada
